subject,count
"Pennsylvania Governor's Conference on Libraries and Information Services (1977 :Harrisburg, Pa.)",5191
Pennsylvania State Temperance Convention,5192
Pennsylvania.Constitutional Convention (1776),5193
Pennsylvania.Constitutional Convention (1967-1968),5194
Pennsylvania-Yale Expedition to Egypt,5195
Pensacola Seafood Festival,5196
Pentland South Pole Expedition (1992-1993),5197
"People's Health Assembly (2000 :Savar, Bangladesh)",5198
Per Gynt-stemnet  (Festival),5199
PERCIS,5200
Permanent International Altaistic Conference,5201
Perth Festival of the Arts,5202
Peruvian Expeditions (1912-1915),5203
Pescara Grand Prix  (Automobile race),5204
Pescara Jazz  (Festival),5205
Pest Control Conference,5206
Pesta Kesenian Bali,5207
Peterborough Royal Foxhound Show,5208
PGA Championship,5209
Phestival Athēnōn,5210
Phestival Kinēmatographou Thessalonikēs,5211
Philadelphia Conference on Reformed Theology,5212
Philadelphia Flower Show,5213
Philadelphia Folk Festival,5214
Philadelphia Invitational International,5215
Philadelphia Water Color Exhibition,5216
Philip C. Jessup International Law Moot Court Competition,5217
Philippines.Constitutional Convention (1971-1972),5218
Phoenix Conference on Computers and Communications,5219
Phoenix Open Golf Tournament,5220
Phokis-Doris Expedition (1974-1980),5221
Photo L.A.  (Exhibition),5222
Photo98  (Festival),5223
PHotoEspaña  (Festival),5224
Photography at Oregon  (Exhibition),5225
Photography in the Fine Arts,5226
Picnic Day,5227
Pictures of the Year International,5228
"Pillsbury's Grand National $100,000 Recipe and Baking Contest",5229
"Pilot Trainer Workshop (1977 :University of Maryland, Baltimore County)",5230
Pinchot South Sea Expedition (1929),5231
Pittsburgh Comicon,5232
Pittsburgh Conference and Exposition on Analytical Chemistry and Applied Spectroscopy,5233
Pittsburgh Conference on Analytical Chemistry and Applied Spectroscopy,5234
"Pittsburgh Conference on Analytical Instrumentation (1992 :New Orleans, La.)",5235
Pittsburgh Festival on the Gospels,5236
"Pittsburgh International Contemporary Music Festival (1st :1952 :Pittsburgh, Pa.)",5237
Pittsburgh International Exhibition of Contemporary Art,5238
Pittsburgh International Exhibition of Contemporary Painting and Sculpture,5239
Pittsburgh International Exhibition of Contemporary Painting,5240
Pittsburgh Rabbinical Conference (1885),5241
Pittsburgh Salon of Photography,5242
"Pjesnička riječ na izvoru Pive (Plužine, Montenegro)",5243
PKK Kongresi,5244
Plains Conference for Archeology,5245
Plains Conference,5246
Plaisted Polar Expedition (1967),5247
Plankton Expedition (1889),5248
Planning Research,5249
Plant Maintenance Conference,5250
Playground Congress,5251
Plenum des ZK der SED,5252
Plenum MK VKP (b),5253
Plenum na T︠S︡K na BKP,5254
Plovdivsko izlozhenie,5255
PMI Global Congress--North America,5256
Poetry International  (Festival),5257
Poetry Out Loud  (Contest),5258
"Poiskovai︠a︡ ėkspedit︠s︡ii︠a︡ ""Dolina"" pami︠a︡ti N.I. Orlova  (1988- )",5259
Polar Bridge Expedition (1988),5260
Polar Trek (2001),5261
"Poli︠a︡rnai︠a︡ morskai︠a︡ geologorazvedochnai︠a︡ ėkspedit︠s︡ii︠a︡ PGO ""Sevmorgeologii︠a︡""",5262
Policing Research Institute,5263
Polish International Excursion (1978),5264
Polska Wyprawa Spitsbergeńska (1970),5265
Polskie Wyprawy Spitsbergeńskie,5266
Polytechnic Exhibition,5267
"Polyzentral  (Festival :Hamburg, Germany)",5268
Pope John Paul II Annual Memorial Lecture,5269
Popo Agie Rendezvous,5270
"Portland Industrial Exposition (4th :1892 :Portland, Or.)",5271
"Portland Rose Festival (Portland, Or.)",5272
Portland Zine Symposium,5273
"Portrait of A Community (2002 :National Gallery of Modern Art, Bombay, India)",5274
Post- und Telegraphenwissenschaftliche Woche  (Germany),5275
"Postoi︠a︡nnai︠a︡ vsesoi︠u︡znai︠a︡ stroitelʹnai︠a︡ vystavka (Moscow, Russia)",5276
"Potsdam Conference (1945 :Potsdam, Germany)",5277
Powder Puff Derby,5278
"Power of maps  (Exhibition) (1992-1993 :New York, N.Y.)",5279
Powszechna Wystawa Krajowa w Poznaniu 1929 (1929),5280
Powszechny Zjazd Historyków Polskich,5281
Poznań International Fair,5282
Prague Quadrennial,5283
Prague Writers' Festival,5284
Prairie Rose State Games,5285
"Prayer Pilgrimage for Freedom (1957 :Washington, D.C.)",5286
Preakness Stakes,5287
Precise Time and Time Interval  (PTTI) Applications and Planning Meeting,5288
Precise Time and Time Interval  (PTTI) Systems and Applications Meeting,5289
"Pre-Conferencia de Casa Blanca sobre Bibliotecas y Servicios de Información en Puerto Rico (2nd :1990 :Sands Hotel & Casino Beach Resort, Isla Verde, P.R.)",5290
Premi Ramón Llull d'Experiències en el Camp Educatiu,5291
Premiers' Conference,5292
Prêmio BNB de Jornalismo,5293
Premio Casa de las Américas,5294
"Premio de Cuentos ""Max Aub""",5295
Prêmio de Incentivo em Ciência e Tecnologia para o SUS,5296
"Premio di architettura ""Luigi Cosenza""",5297
Premio Luis Caballero,5298
Premio Nacional de la Cerámica  (Mexico),5299
"Premio nazionale di architettura ""Luigi Cosenza""",5300
Premio nazionale di pittura F. P. Michetti,5301
Premio Paganini,5302
"Presbyterian and Congregational Convention (1844 :Cleveland, Ohio)",5303
Preservation Politics  (Conference) (1997 :Roehampton Institute),5304
Presidential Cruise (1938),5305
"President's Conference on Home Building and Home Ownership (1931 :Washington, D.C.)",5306
President's Highway Safety Conference,5307
Pribaltiĭskai︠a︡ konferent︠s︡ii︠a︡ po istorii nauki,5308
Printemps de Bourges,5309
Prix de l'Arc de triomphe  (Horse race),5310
Prix de Lausanne,5311
Prix de West Invitational Art Exhibition and Sale,5312
Prix de West Invitational Exhibition,5313
Probate Seminar,5314
Procession of the Species,5315
"Progetto Dioniso (1986 :Montalcino, Italy)",5316
Program on Legal Aspects of the Entertainment Industry,5317
"Proton Linear Accelerator Conference (1976 :Chalk River, Ont.)",5318
Providence Journal/Brown University Public Affairs Conference,5319
Próximo Ato  (Exhibition),5320
Pubblica esposizione dei prodotti di arti e manifatture Toscane,5321
Pubblica esposizione,5322
Public Health Conference on Records and Statistics,5323
Public Libraries Conference,5324
"PubliForum ""Transplantation Medicine"" (2000 :Bern, Switzerland)",5325
"Puerto Rican Week Festival (Philadelphia, Pa.)",5326
Puerto Rico.Convención Constituyente (1951-1952),5327
Pugwash Conference on Science and World Affairs,5328
Pugwash Conference,5329
Pugwash Symposium,5330
Pukchosŏn Inmin Hoeŭi,5331
Punjab History Conference,5332
Purdue Pest Control Conference,5333
Purdue University Pest Control Conference,5334
Pusan Kukche Yŏnghwaje,5335
Pythian Games,5336
Qirimtatar Milli Qurultay,5337
QiWang Challenger Candidate Tournament,5338
Quad-Cities World Affairs Conference,5339
Quadriennale nazionale d'arte di Roma,5340
"Quan guo gong ye xue Daqing hui yi (1977 :Daqing, Heilongjiang Sheng, China, and Beijing, China)",5341
Quan guo shu shi,5342
Quan guo tong zhan gong zuo hui yi,5343
Quebec Conference (1864),5344
Queen Elisabeth International Music Competition,5345
"Queens Festival  (Flushing, New York, N.Y.)",5346
Queen's Plate  (Horse race : 1860-1901 : Ont.),5347
Queen's Plate  (Horse race : 1952- : Ont.),5348
Queensland Chess Championship,5349
Quilt National,5350
Quinisext Synod (692 :Constantinople),5351
Quinzaine des réalisateurs,5352
Quốc dân đại hội Tân Trào  (1945),5353
Rabbiner-Versammlung,5354
Rabenhaupt-Damtoernooi,5355
Rabobank Damtoernooi,5356
Race Across America,5357
Radikal Jung  (Festival),5358
Radio Sangeet Sammelan,5359
Radomska Wiosna Literacka  (Exhibition),5360
Radomska Wiosna Poetycka  (Exhibition),5361
RAGBRAI  (Bicycle tour),5362
Rahvusvaheline Paul Kerese mälestusturniir,5363
Raid Gauloises,5364
Rail Transportation Institute,5365
"Railroad Convention (1858 :Washington, D.C.)",5366
Rainbow Bridge-Monument Valley Expedition,5367
Rainforest World Music Festival,5368
Rally dos Sertões,5369
Rallye automobile Monte Carlo,5370
Ranfurly Shield,5371
Rassegna internazionale di cappelle musicali,5372
Rassegna internazionale Taormina Arte video d'autore,5373
Rattlesnake Round-up,5374
Rauriser Literaturtage,5375
Ravenna Festival,5376
Ravinia Festival,5377
Reactive Metals Conference,5378
Real Estate Clinic,5379
Real Estate Institute,5380
Real Expedición Botánica a Nueva España (1787-1803),5381
Real Expedición Botánica del Nuevo Reino de Granada (1783-1816),5382
"Realizing the Promise of Technology: A Conference on Modernizing Information Systems for Human Services (2001 :Reston, Va.)",5383
Recine  (Festival),5384
Reconnaissance des musiques modernes,5385
Reconnaissance,5386
Red Bull U.S. Grand Prix,5387
Red Cross Theatre Project (1997 :Nigeria),5388
"Red Cross Youth Institute for the Asian & Pacific Region,Seoul, Korea,1975",5389
"Red River Valley Exposition (1903 :Grand Forks, N.D.)",5390
Referendum 2000 on Political Systems in Uganda (2000),5391
"Regata di San Ranieri  (Pisa, Italy)",5392
Regency Masters Chess Tournament,5393
"Regensburg Colloquy of 1541 (1541 :Regensburg, Germany)",5394
Regensburger Ökumenisches Symposion,5395
Region 2 Administrative Radio Conference on Medium Wave Frequency  (MF) Broadcasting,5396
Region III Conference on Client Assistance Projects,5397
"Regional Administrative MF Broadcasting Conference  (Region 2) (1981 :Rio de Janeiro, Brazil)",5398
Regional Administrative Radio Conference,5399
Regional Ceramic Exhibition,5400
Regional Conference of Ministers of Education and Those Responsible for Economic Planning of Member States in Latin America and the Caribbean,5401
"Regional Conference of Ministers of Health of the East, Central, and Southern Africa Commonwealth Countries",5402
"Regional Conference on Dissemination and Implementation of Evidence-Based Clinical Guidelines (1997 :Bloomington, Minn.)",5403
Regional Conference on Highway Safety and Motor Vehicle Problems,5404
Regional Conference on the Integration of Women in Development and on the Implementation of the Arusha Strategies for the Advancement of Women in Africa,5405
Regional Conference on the Integration of Women into the Economic and Social Development of Latin America and the Caribbean,5406
Regional Conference on Water Resources Development in Asia and the Far East,5407
Regional Development Planners Meeting,5408
"Regional Farm Policy Conference (1966 :Roanoke, Va.)",5409
Regional Great Lakes Workshop,5410
"Regional Industrial Census Training Workshop for English Speaking African Countries (1982 :Addis Ababa, Ethiopia)",5411
Regional Information Technology Strategies Meeting,5412
Regional Information Utilization Institute,5413
"Regional Meeting for Asia of the World Conference on Human Rights (1993 :Bangkok, Thailand)",5414
"Regional Meeting of Experts on the Interrelationship between Trade and Environment (1997 :Bangkok, Thailand)",5415
"Regional Meeting of Pacific Islands Women's Non-governmental Organisations (1985 :Rarotonga, Cook Islands)",5416
"Regional Meeting of Teacher Educators in Asia (1969 :Quezon City, Philippines)",5417
Regional Seminar on Earth Observation for Tropical Ecosystem Management,5418
"Regional Trade Union Seminar on Prices Policy (1972 :Paris, France)",5419
"Regional Workshop on Country Comparisons on Highland peoples' Development Issues (1997 :Phnom Penh, Cambodia)",5420
"Regional Workshop on Intellectual Property Rights (2001 :Maasi Mara National Reserve, Kenya)",5421
"Reichsausstellung Schaffendes Volk (1937 :Düsseldorf, Germany)",5422
Reichsbauerntag,5423
"Reichs-Brahmsfest (1933 :Hamburg, Germany)",5424
"Reichsschulkonferenz (1920 :Berlin, Germany)",5425
Reichstagung des Katholischen Jungmännerverbandes Deutschlands,5426
"Re-Imagining Conference (1993 :Minneapolis, Minn.)",5427
Reina Indígena de Xelajú,5428
Reliability and Maintainability Symposium,5429
"Remaking Cities Conference (1988 :Pittsburgh, Pa.)",5430
Rencontre assyriologique internationale,5431
Rencontre québécoise internationale des écrivains,5432
Rencontres chorégraphiques internationales de Bagnolet,5433
Rencontres chorégraphiques internationales de Seine-Saint-Denis,5434
Rencontres de la photographie africaine,5435
Rencontres internationales d'art contemporain,5436
Rencontres internationales de la photographie,5437
Rendez-vous musique nouvelle,5438
Renewing the Heart Conference,5439
Renfrewshire F.A. Cup,5440
Republican National Convention,5441
RERI Conference,5442
Research Conference on the Social Aspects of Deafness,5443
"Research Frontiers in Aging and Cancer: International Symposium for the 1980s (1980 :Washington, D.C.)",5444
"Research Planning Conference on the Aquatic Plant Control Program (1977 :New Orleans, La.)",5445
"Research Symposium on Land Disposal, Remedial Action, Incineration and Treatment of Hazardous Waste",5446
"Reshetylivsʹkyĭ i︠a︡rmarok  (Poltavsʹka oblastʹ, Ukraine)",5447
"Resources for Tomorrow Conference (1961 :Montréal, Québec)",5448
Retail Advertising Conference,5449
Réti Herdenkingstoernooi,5450
Reunião Brasileira de Antropologia,5451
Reunião Plenária da Indústria e do Comércio do Estado do Rio de Janeiro,5452
Reunião Sul-americana de Botânica,5453
"Reunion Conference (1874 :Bonn, Germany)",5454
Reunión de Consulta entre los Ministros de Relaciones Exteriores de las Repúblicas Americanas,5455
"Reunión de Delegados Gubernamentales de Alto Nivel de ALADI (1981 :Lima, Peru)",5456
"Reunión de Directores de Estadística de las Américas (1992 :Madrid, Spain)",5457
"Reunión de Directores y Coordinadores de Proyectos, Bienio 1982-83 (1982 :Washington, D.C.)",5458
Reunión de Geólogos de América Central,5459
Reunión de Presidentes Centroamericanos,5460
"Réunion d'experts sur le projet de création d'une banque européenne de données culturelles (1977 :Bucharest, Romania)",5461
"Reunion Interamericana de Fitogenetistas, Fitopatologos, Entomologos y Edafologos",5462
"Reunión Internacional sobre Cooperación y Desarrollo (1981 :Cancún, Mexico)",5463
"Reunión Internacional sobre Deuda Externa y Alternativas (1995 :Mexico City, Mexico)",5464
Reunión Plenaria SELPER,5465
"Revealing MacMillan  (Conference :2002 :London, England)",5466
Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons,5467
Review Conference of the Rome Statute,5468
"Review Conference of the Treaty on the Non-proliferation of Nuclear Weapons (1980 :Geneva, Switzerland)",5469
Reykjavikurmótið (1964),5470
"RFSU International Symposium on Sexology (1969 :Bålsta, Sweden)",5471
Rhein-Ministerkonferenz,5472
Rhode Island State Fair,5473
Rhode Island State Sunday School Convention,5474
Rice Expedition to the Amazon (1924-1925),5475
"Richard-Wagner-Gedächtnisfeier (1933 :Leipzig, Germany)",5476
"Richmond Friends Conference (1887 :Richmond, Ind.)",5477
"Rio+20  (Conference) (2012 :Rio de Janeiro, Brazil)",5478
"Rittersturz-Konferenz (1948 :Koblenz, Germany)",5479
Riunione degli scienziati italiani,5480
River Market Regional Exhibition,5481
"Riverfest (Manchester, N.H.)",5482
"Rivers State Festival of Traditional Dances,Port Harcourt, Nigeria,1974",5483
Riverside Dance Festival,5484
Road Builders' Clinic,5485
Robert A. Welch Foundation Conference on Chemical Research,5486
Robert G. Goelet American Museum-TERRAMAR Expedition (1995),5487
Robert Lee Sutherland Seminar on Mental Health,5488
Robert Silk Young Masters  (Tournament),5489
Robert Silk Young Masters and Lady Masters  (Tournament),5490
RoboCup  (Conference),5491
Rochester Conference on Coherence and Quantum Optics,5492
Rochester Conference on High Energy Nuclear Physics,5493
Rock al Parque  (Music festival),5494
Rock in Rio,5495
Rock Springs Camp Meeting,5496
Rodman Wanamaker Expedition,5497
Rogue River Round-Up,5498
Rolex Awards for Enterprise,5499
Romaeuropa festival,5500
Romanistentag,5501
Römerquelle-Kunstwettbewerb,5502
Ronne Antarctic Research Expedition (1946-1948),5503
"Rooney Fest (Deposit, N.Y.)",5504
Roosevelt-Rondon Scientific Expedition (1913-1914),5505
Rose Bowl  (Football game),5506
Roskilde Festival,5507
Ross Conference on Pediatric Research,5508
Ross Roundtable on Critical Approaches to Common Pediatric Problems,5509
"Rossīĭskīĭ zarubezhnyĭ sʺi︠e︡zdʺ (1926 :Paris, France)",5510
"Rossiĭsko-britanskiĭ seminar ""Muzei Sankt-Peterburga v uslovii︠a︡kh rynochnoĭ ėkonomiki"" (1996 :St. Petersburg, Russia)",5511
Rostovskai︠a︡ i︠a︡rmarka,5512
Round Table Conference,5513
Round Table on Transport Economics,5514
Round Top Antiques Fair,5515
Rowell Ranch Rodeo,5516
Royal Ascot  (Event),5517
Royal Easter Show,5518
"Royal Jubilee Exhibition (1887 :Manchester, England)",5519
"Royal Naval Exhibition (1891 :London, England)",5520
Royal Navy East Greenland Expedition (1966),5521
Royal Queensland Show,5522
Royal Tournament,5523
Royal Welsh Show,5524
Rucker Pro Basketball Tournament,5525
Rucker Tournament  (Basketball),5526
Ruhrfestspiele Recklinghausen,5527
Ruhrtriennale,5528
Ruisrock  (Music festival),5529
Ruminant Health-Nutrition Conference,5530
Rumphius Biohistorical Expedition to Ambon (1990),5531
Ryan Memorial Masters Mail Tourney (1957),5532
Ryder Cup  (Golf tournament),5533
S.W.I.F.T World Championship,5534
S.W.I.F.T. International Banking Operations Seminar,5535
SAARC Summit,5536
Sabor trubača,5537
"Šachový turnaj ""Memoriál Ing. V. Olexy""",5538
Sächsisch-Thüringischen Industrie- und Gewerbe-Ausstellung zu Leipzig (1897),5539
Saco Valley Woodsmen's Field Day  (Competition),5540
Sacramento International Gay & Lesbian Film Festival,5541
"SADC Arts and Craft Festival (2000 :Windhoek, Namibia)",5542
"SADC Summit (1999 :Maputo, Mozambique)",5543
SAE Aerospace Power Systems Conference,5544
SAE International Congress & Exposition,5545
Sagamore Army Materials Research Conference,5546
Sagorsker Gespräch,5547
"Saint Anthony's Italian Festival  (Wilmington, Del.)",5548
Saint Thyagaraja Music Festival,5549
Salão Nacional de Arte Moderna,5550
Salão Nacional de Artes Plásticas,5551
Salão Nacional de Belas Artes,5552
Salão Nacional de Caricatura,5553
Salão Paranaense de Belas Artes,5554
Saló de Maig,5555
Saló de Tardor  (Exhibition),5556
Salomon Brothers Global Banking Conference,5557
"Salon  (Exhibition : Paris, France)",5558
Salón Anual de Artistas Colombianos,5559
Salon arhitekture,5560
Salón Arturo y Rebeca Rabinovich,5561
Salón Atenas,5562
"Salon d'automne (1931 :Paris, France).",5563
Salón de Invierno,5564
Salon de la Jeune peinture,5565
Salon de la Rose-Croix,5566
Salon de la section d'or,5567
Salon de l'École française,5568
Salon de Montrouge,5569
Salon de Paris Correspondance des arts,5570
Salón de Premiados,5571
Salon des Annonciades,5572
Salon des artistes décorateurs,5573
Salon des artistes français  (1983- ),5574
Salon des arts ménagers,5575
Salon des cent,5576
Salon des indépendants,5577
Salon des métiers d'art du Québec,5578
Salon des réalités nouvelles,5579
Salon des Tuileries,5580
Salon des urbanistes,5581
"Salon du livre  (Paris, France)",5582
Salón Internacional de Arte Fotográfico,5583
Salón Internacional de Arte,5584
Salon international de la bande dessinée d'Angoulême,5585
"Salon international de l'aéronautique et de l'espace (Le Bourget, France)",5586
Salon international de l'aéronautique,5587
Salon international de l'artisanat de Ouagadougou,5588
Salon international de l'automobile,5589
Salon international du livre et de la presse,5590
Salón Nacional de Arte Aragua,5591
Salón Nacional de Arte Textil,5592
"Salón Nacional de Artes Plásticas  (Buenos Aires, Argentina)",5593
Salón Nacional de Artes Plásticas  (Mexico),5594
"Salón Nacional de Artes Visuales  (Buenos Aires, Argentina)",5595
Salón Nacional de Artistas  (Colombia),5596
"Salón Nacional de Bellas Artes  (Buenos Aires, Argentina)",5597
Salon national des galeries d'art,5598
Salon national indépendant,5599
Salón Oficial Anual de Arte Venezolano,5600
Salon suisse de la jeune gravure,5601
Salone del mobile,5602
Salotto musicale,5603
Salzburger Adventsingen,5604
Salzburger Festspiele,5605
Samernas landsmöte,5606
San Antonio Inter-American Bookfair & Literary Festival,5607
San Antonio Missions Research Conference,5608
"San Antonio Summit (1992 :San Antonio, Tex.)",5609
San Diego Arts Festival,5610
San Diego Comic-Con,5611
San Francisco Arts Festival,5612
San Francisco Blues Festival,5613
San Francisco Bowl  (Football game),5614
San Francisco Ethnic Dance Festival,5615
San Francisco Jewish Film Festival,5616
"San Francisco Lesbian, Gay, Bisexual, Transgender Pride Parade and Celebration",5617
San Francisco Lesbian/Gay Freedom Day Parade and Celebration,5618
"Sanitary Fair (1864 :Indianapolis, Ind.)",5619
Sanken Kōkai Kōenkai,5620
Sankt-Peterburgskiĭ simpozium istorikov russkoĭ filosofii,5621
Santa Barbara Writers' Conference,5622
"Santa Cruz Venetian Water Carnival (1895 :Santa Cruz, Calif.)",5623
Santa Fe Chamber Music Festival,5624
Santa Fe Fiesta,5625
Santa Fe Indian Market,5626
"Santa Fe Tertio-Millennial Celebration and Exposition (1883 :Santa Fe, N.M.)",5627
Santa Monica Road Races  (Automobile race),5628
Santa Run,5629
São Paulo Fashion Week,5630
Sarasota Music Festival,5631
"Saskatchewan Games (1976 :Swift Current, Sask.)",5632
Savai Gandharva Music Festival,5633
Savonlinnan balettijuhlat,5634
Savonlinnan Oopperajuhlat,5635
Saxå kammarmusikfestival,5636
"Saybrook Synod (1708 :Saybrook, Conn.)",5637
Scandinavian Joint Expedition to Sudanese Nubia,5638
"Scandinavian Music Festival (1956 :Seattle, Wash.)",5639
Scarritt Patagonian Expedition (1930-1931),5640
Schaakkampioenschap Nederland,5641
Schacknytt Festivalen,5642
Schleswig-Holstein Musik Festival,5643
Schmallenberger Dichtertreffen (1956),5644
Scholar and the Feminist Conference,5645
Scholars' Conference on the Holocaust and the Churches,5646
School of Languages Conference,5647
"School-to-Work Benchmarking Institute (1998 :Houston, Tex.)",5648
Schriftstellerkongress der Deutschen Demokratischen Republik,5649
Schueberfouer,5650
Schülerwettbewerb Deutsche Geschichte um den Preis des Bundespräsidenten,5651
Schweizer Synode Zweiundsiebzig,5652
Schweizerische Ausstellung für Frauenarbeit,5653
Schweizerische Grönland-Expedition (1912-1913),5654
Schweizerische Himalaya-Expedition,5655
Schweizerische Landesausstellung,5656
Schweizerischer Internationaler Weiterbildungskurs in Choreografie,5657
Schweizerischer Juristentag,5658
Schweizerischer Katholikentag,5659
Schwetzinger Festspiele,5660
Scientific Conference on the Greater Yellowstone Ecosystem,5661
"Scientific Forum on Substance Abuse,East Lansing, Mich.,1975",5662
Scoil Gheimhridh Chumann Merriman,5663
Scotland Africa '97,5664
Scottish Championship,5665
Scottish Christian Gathering,5666
"Scottish Exhibition of National History, Art and Industry (1911 :Glasgow, Scotland)",5667
Scottish F.A. Cup,5668
"Scottish International Aviation Meeting (1910 :Lanark, Scotland)",5669
Scottish Junior Cup  (Soccer),5670
Scottish Junior International Chess Tournament,5671
Scottish League Cup,5672
Scottish National Antarctic Expedition (1902-1904),5673
Scottsdale National Indian Arts Exhibition,5674
SEA Games,5675
Sea Scope Expedition (1972),5676
Seafair,5677
Seattle Lesbian & Gay Film Festival,5678
SeaWiFS Intercalibration Round-Robin Experiment,5679
SECA Art Award  (Exhibition),5680
Secretary's Conference on Improving Mathematics and Science Teaching and Instructional Resources,5681
Secretary's Conference on Mathematics and Science Education,5682
Sednica CKSKJ,5683
Sedona Forum,5684
Seefestspiele Mörbisch,5685
"Selma to Montgomery Rights March (1965 :Selma, Ala.)",5686
Semaine du patrimoine (1977),5687
Semaine du protestantisme,5688
Semaine québécoise des arts (1995),5689
Semaine sociale de France,5690
Semaine sociale du Canada,5691
Semaine sociale wallonne,5692
Semana Cultural Lésbica-Gay,5693
"Semana de Arte Moderna (1922 :São Paulo, Brazil)",5694
Semana de Cine Español,5695
Semana Internacional de Cine de Autor Benalmádena,5696
Semana Internacional de Cine de Valladolid,5697
Semana Nacional de Ganado Porcino,5698
Semana Social de Chile,5699
Semanas de Autor,5700
Séminaire Bourbaki,5701
Séminaire d'algèbre Paul Dubreil,5702
Séminaire de Sarh sur l'animation (1977),5703
Séminaire sur la méthodologie du management des projets de développement,5704
Séminaire sur la méthodologie du management des projets,5705
Seminar Angkatan Darat,5706
"Seminar of the Labour and Labourmanagement in Horticulture (1971 :Warsaw, Poland, etc.)",5707
"Seminar on ""South Asia beyond 2000: Policies for Catch-up Growth"" (1998 :Colombo, Sri Lanka)",5708
"Seminar on Alternative Policy Formats and Model Standards for Energy Efficient Buildings (1976 :Dallas, Tex.)",5709
"Seminar on Comparative Criminal Justice Research,Aspen Institute Berlin,1977",5710
Seminar on Freedom of Information,5711
Seminar on Higher Education in the Americas,5712
Seminar on Organization and Methodology for River Basin Planning (1963 :Georgia Institute of Technology),5713
"Seminar on Promoting Sustainable Environmental Development in the Aral Sea Region (1996 :Tashkent, Uzbekistan)",5714
"Seminar on Statistical Data Banks (1981 :Luxembourg, Luxembourg)",5715
"Seminar on Teacher Development and Linguistic Diversity (1993 :Los Alamitos, Calif.)",5716
"Seminar on Teacher Education (1978 :Lahore, Pakistan)",5717
Seminar on the Acquisition of Latin American Library Materials,5718
Seminar on the Analysis of Security Prices,5719
"Seminar on the Course of Fertility Transition in Sub-Saharan Africa (1991 :Harare, Zimbabwe)",5720
Seminar on the Establishment of Regional Commissions on Human Rights with Special Reference to Africa,5721
"Seminar on the Experience of Different Countries in the Implementation of International Standards on Human Rights (1983 :Geneva, Switzerland)",5722
"Seminar on the Financing of Development Plans and Projects (1966 :Addis Ababa, Ethiopia)",5723
Seminar on Trial Techniques,5724
"Seminar on Yoruba Oral Tradition: Poetry in Music, Dance, and Drama (1974 :Institute of African Studies, University of Ifẹ)",5725
"Seminar Pembangunan Sulawesi Tengah (1974 :Palu, Indonesia)",5726
"Seminar Politik Bahasa Nasional (1975 :Jakarta, Indonesia)",5727
"Seminar slovenskega jezika, literature in kulture",5728
"Seminario América Latina, Conciencia y Nación,Universidad Simón Bolívar,1977",5729
Seminario Bibliográfico de Centro América y del Caribe,5730
Seminário Brasileiro de Análise,5731
Seminário de Imprensa Alternativa e Cultura de Resistência,5732
Seminario de Planeamiento Urbano y Regional (1967 :Guatemala),5733
Seminário de Professores de Direito Econômico,5734
Seminário de Segurança Industrial,5735
Seminário de Tropicologia,5736
"Seminário Especial sobre Fome e Pobreza (2003 :Rio de Janeiro, Brazil)",5737
"Seminario Nacional ""La Educación Médica en Chile"" (1984)",5738
Seminário Nacional da Informação,5739
Seminario Regional de Asuntos Sociales,5740
Seminario Regional sobre Adiestramiento para el Sector Público del Istmo Centroamericano,5741
Seminario Regional sobre la Realidad del Agro del Norte Chico,5742
Seminário sobre a Economia Mineira,5743
Seminario sobre El Rol de los Partidos Políticos,5744
Seminario sobre la Enseñanza de las Ciencias Sociales en las Universidades del Estado,5745
"Seminário sobre o Homem e a Seca no Nordeste (1982 :Caucaia, Brazil)",5746
"Seminário sobre Política Nacional de População e Desenvolvimento em Moçambique (1994 :Maputo, Mozambique)",5747
"Seminario sobre Reforma Universitaria (1983 :Guayaquil, Ecuador)",5748
Seminario Taller sobre Educación Superior en Chile (1984 :Corporación de Promoción Universitaria),5749
"Seminario-Taller de ""Teoría y Métodos de Teatro Popular"" (1984? :Santiago, Chile?)",5750
"Seminarium om säkerhet vid vintersport (1986 :Göteborg, Sweden)",5751
Seminex Conference,5752
Senbatsu Kōtō Gakkō Yakyū Taikai,5753
Sentencing Institute for Superior Court Judges  (California),5754
Seoul International Print Biennale,5755
SEPIA  (Conference),5756
"Sesqui-Centennial International Exposition (1926 :Philadelphia, Pa.)",5757
Session of the American Association for the Advancement of Education,5758
Settembre musica,5759
Settimana biblica,5760
Settimana dei musei italiani,5761
Settimana liturgica nazionale,5762
Settimana musicale senese,5763
Settimana sociale dei cattolici d'Italia,5764
Settimane musicali di Stresa,5765
Severnai︠a︡ vozdushnai︠a︡ ėkspedit︠s︡ii︠a︡ (1927-1928),5766
Sʺezd genetikov i selekt︠s︡ionerov Moldavii,5767
Sʺezd narodov Vostoka,5768
Sʺezd pisateleĭ SSSR,5769
Sʺezd RKP (b),5770
"Sʺezd RSDRP (b) (6th :1917 :Petrograd, R.S.F.S.R.)",5771
Sʺezd SBONR,5772
Sʺezd VKP (b),5773
Sʺezd VLKSM,5774
"Shakhmatnyĭ festivalʹ ""Za druzhbu narodov""",5775
Shaksgam Expedition  (1937),5776
Shanghai International Conference on Communication,5777
ShangYong Cup Long Cannon Grandmaster Tournament,5778
Shave International Artists Workshop,5779
"Shaw Festival  (Niagara-on-the-Lake, Ont.)",5780
Shediac Lobster Festival,5781
Sheffield Shield Competition,5782
